,code,name,cl,clname,gxsj
763,300017,网宿科技,1,策略1-处于弱势区域 rs1,202007262355
764,002666,德联集团,1,策略1-处于弱势区域 rs1,202007262355
766,300043,星辉娱乐,1,策略1-处于弱势区域 rs1,202007262355
767,600639,浦东金桥,1,策略1-处于弱势区域 rs1,202007262355
768,002066,瑞泰科技,1,策略1-处于弱势区域 rs1,202007262355
770,002138,顺络电子,1,策略1-处于弱势区域 rs1,202007262355
772,600064,南京高科,1,策略1-处于弱势区域 rs1,202007262355
776,002753,永东股份,1,策略1-处于弱势区域 rs1,202007262355
778,603337,杰克股份,1,策略1-处于弱势区域 rs1,202007262355
779,002901,大博医疗,1,策略1-处于弱势区域 rs1,202007262355
783,603289,泰瑞机器,1,策略1-处于弱势区域 rs1,202007262355
784,300596,利安隆,1,策略1-处于弱势区域 rs1,202007262355
785,000563,陕国投Ａ,1,策略1-处于弱势区域 rs1,202007262355
786,002862,实丰文化,1,策略1-处于弱势区域 rs1,202007262355
787,600885,宏发股份,1,策略1-处于弱势区域 rs1,202007262355
788,300259,新天科技,1,策略1-处于弱势区域 rs1,202007262355
789,002912,中新赛克,1,策略1-处于弱势区域 rs1,202007262355
790,600559,老白干酒,1,策略1-处于弱势区域 rs1,202007262355
791,002099,海翔药业,1,策略1-处于弱势区域 rs1,202007262355
792,000793,华闻集团,1,策略1-处于弱势区域 rs1,202007262355
793,300235,方直科技,1,策略1-处于弱势区域 rs1,202007262355
794,000988,华工科技,1,策略1-处于弱势区域 rs1,202007262355
796,600667,太极实业,1,策略1-处于弱势区域 rs1,202007262355
797,002913,奥士康,1,策略1-处于弱势区域 rs1,202007262355
798,300467,迅游科技,1,策略1-处于弱势区域 rs1,202007262355
799,600622,光大嘉宝,1,策略1-处于弱势区域 rs1,202007262355
800,600566,济川药业,1,策略1-处于弱势区域 rs1,202007262355
801,300688,创业黑马,1,策略1-处于弱势区域 rs1,202007262355
802,300396,迪瑞医疗,1,策略1-处于弱势区域 rs1,202007262355
803,603066,音飞储存,1,策略1-处于弱势区域 rs1,202007262355
806,600643,爱建集团,1,策略1-处于弱势区域 rs1,202007262355
808,002229,鸿博股份,1,策略1-处于弱势区域 rs1,202007262355
809,603083,剑桥科技,1,策略1-处于弱势区域 rs1,202007262355
810,300061,旗天科技,1,策略1-处于弱势区域 rs1,202007262355
811,603685,晨丰科技,1,策略1-处于弱势区域 rs1,202007262355
812,002591,恒大高新,1,策略1-处于弱势区域 rs1,202007262355
813,600657,信达地产,1,策略1-处于弱势区域 rs1,202007262355
814,300373,扬杰科技,1,策略1-处于弱势区域 rs1,202007262355
815,002859,洁美科技,1,策略1-处于弱势区域 rs1,202007262355
816,002388,新亚制程,1,策略1-处于弱势区域 rs1,202007262355
817,300623,捷捷微电,1,策略1-处于弱势区域 rs1,202007262355
818,300618,寒锐钴业,1,策略1-处于弱势区域 rs1,202007262355
819,601138,工业富联,1,策略1-处于弱势区域 rs1,202007262355
820,600446,金证股份,1,策略1-处于弱势区域 rs1,202007262355
821,603012,创力集团,1,策略1-处于弱势区域 rs1,202007262355
822,000617,中油资本,1,策略1-处于弱势区域 rs1,202007262355
823,002174,游族网络,1,策略1-处于弱势区域 rs1,202007262355
826,300289,利德曼,1,策略1-处于弱势区域 rs1,202007262355
827,002404,嘉欣丝绸,1,策略1-处于弱势区域 rs1,202007262355
828,002484,江海股份,1,策略1-处于弱势区域 rs1,202007262355
829,600171,上海贝岭,1,策略1-处于弱势区域 rs1,202007262355
830,002725,跃岭股份,1,策略1-处于弱势区域 rs1,202007262355
831,002331,皖通科技,1,策略1-处于弱势区域 rs1,202007262355
832,002439,启明星辰,1,策略1-处于弱势区域 rs1,202007262355
833,300097,智云股份,1,策略1-处于弱势区域 rs1,202007262355
834,603233,大参林,1,策略1-处于弱势区域 rs1,202007262355
835,000851,高鸿股份,1,策略1-处于弱势区域 rs1,202007262355
836,002916,深南电路,1,策略1-处于弱势区域 rs1,202007262355
837,300523,辰安科技,1,策略1-处于弱势区域 rs1,202007262355
839,300599,雄塑科技,1,策略1-处于弱势区域 rs1,202007262355
840,601231,环旭电子,1,策略1-处于弱势区域 rs1,202007262355
841,603679,华体科技,1,策略1-处于弱势区域 rs1,202007262355
842,600419,天润乳业,1,策略1-处于弱势区域 rs1,202007262355
844,603003,龙宇燃油,1,策略1-处于弱势区域 rs1,202007262355
845,000510,新金路,1,策略1-处于弱势区域 rs1,202007262355
848,300687,赛意信息,1,策略1-处于弱势区域 rs1,202007262355
849,603810,丰山集团,1,策略1-处于弱势区域 rs1,202007262355
850,603466,风语筑,1,策略1-处于弱势区域 rs1,202007262355
851,300545,联得装备,1,策略1-处于弱势区域 rs1,202007262355
852,002036,联创电子,1,策略1-处于弱势区域 rs1,202007262355
853,603297,永新光学,1,策略1-处于弱势区域 rs1,202007262355
854,603127,昭衍新药,1,策略1-处于弱势区域 rs1,202007262355
855,002869,金溢科技,1,策略1-处于弱势区域 rs1,202007262355
856,603198,迎驾贡酒,1,策略1-处于弱势区域 rs1,202007262355
857,603990,麦迪科技,1,策略1-处于弱势区域 rs1,202007262355
858,601990,南京证券,1,策略1-处于弱势区域 rs1,202007262355
859,002860,星帅尔,1,策略1-处于弱势区域 rs1,202007262355
862,300115,长盈精密,1,策略1-处于弱势区域 rs1,202007262355
863,300341,麦克奥迪,1,策略1-处于弱势区域 rs1,202007262355
864,002238,天威视讯,1,策略1-处于弱势区域 rs1,202007262355
865,603558,健盛集团,1,策略1-处于弱势区域 rs1,202007262355
868,603929,亚翔集成,1,策略1-处于弱势区域 rs1,202007262355
869,603358,华达科技,1,策略1-处于弱势区域 rs1,202007262355
872,600037,歌华有线,1,策略1-处于弱势区域 rs1,202007262355
873,600690,海尔智家,1,策略1-处于弱势区域 rs1,202007262355
874,002326,永太科技,1,策略1-处于弱势区域 rs1,202007262355
875,300526,中潜股份,1,策略1-处于弱势区域 rs1,202007262355
876,300624,万兴科技,1,策略1-处于弱势区域 rs1,202007262355
878,002853,皮阿诺,1,策略1-处于弱势区域 rs1,202007262355
879,002075,沙钢股份,1,策略1-处于弱势区域 rs1,202007262355
880,002821,凯莱英,1,策略1-处于弱势区域 rs1,202007262355
881,603559,中通国脉,1,策略1-处于弱势区域 rs1,202007262355
882,002659,凯文教育,1,策略1-处于弱势区域 rs1,202007262355
883,300570,太辰光,1,策略1-处于弱势区域 rs1,202007262355
885,002422,科伦药业,1,策略1-处于弱势区域 rs1,202007262355
886,600880,博瑞传播,1,策略1-处于弱势区域 rs1,202007262355
887,600053,九鼎投资,1,策略1-处于弱势区域 rs1,202007262355
889,002878,元隆雅图,1,策略1-处于弱势区域 rs1,202007262355
890,603283,赛腾股份,1,策略1-处于弱势区域 rs1,202007262355
891,002556,辉隆股份,1,策略1-处于弱势区域 rs1,202007262355
892,300381,溢多利,1,策略1-处于弱势区域 rs1,202007262355
896,600818,中路股份,1,策略1-处于弱势区域 rs1,202007262355
898,300686,智动力,1,策略1-处于弱势区域 rs1,202007262355
899,002402,和而泰,1,策略1-处于弱势区域 rs1,202007262355
900,300046,台基股份,1,策略1-处于弱势区域 rs1,202007262355
901,300212,易华录,1,策略1-处于弱势区域 rs1,202007262355
902,600191,华资实业,1,策略1-处于弱势区域 rs1,202007262355
903,600155,华创阳安,1,策略1-处于弱势区域 rs1,202007262355
904,002653,海思科,1,策略1-处于弱势区域 rs1,202007262355
905,000736,中交地产,1,策略1-处于弱势区域 rs1,202007262355
906,300180,华峰超纤,1,策略1-处于弱势区域 rs1,202007262355
907,002481,双塔食品,1,策略1-处于弱势区域 rs1,202007262355
908,002353,杰瑞股份,1,策略1-处于弱势区域 rs1,202007262355
909,603056,德邦股份,1,策略1-处于弱势区域 rs1,202007262355
910,603919,金徽酒,1,策略1-处于弱势区域 rs1,202007262355
911,600315,上海家化,1,策略1-处于弱势区域 rs1,202007262355
914,300655,晶瑞股份,1,策略1-处于弱势区域 rs1,202007262355
915,603665,康隆达,1,策略1-处于弱势区域 rs1,202007262355
916,603396,金辰股份,1,策略1-处于弱势区域 rs1,202007262355
917,300229,拓尔思,1,策略1-处于弱势区域 rs1,202007262355
918,603917,合力科技,1,策略1-处于弱势区域 rs1,202007262355
919,002351,漫步者,1,策略1-处于弱势区域 rs1,202007262355
920,300729,乐歌股份,1,策略1-处于弱势区域 rs1,202007262355
921,002063,远光软件,1,策略1-处于弱势区域 rs1,202007262355
922,002131,利欧股份,1,策略1-处于弱势区域 rs1,202007262355
923,600110,诺德股份,1,策略1-处于弱势区域 rs1,202007262355
924,300706,阿石创,1,策略1-处于弱势区域 rs1,202007262355
925,300590,移为通信,1,策略1-处于弱势区域 rs1,202007262355
927,000609,中迪投资,1,策略1-处于弱势区域 rs1,202007262355
930,300703,创源文化,1,策略1-处于弱势区域 rs1,202007262355
932,603608,天创时尚,1,策略1-处于弱势区域 rs1,202007262355
933,300451,创业慧康,1,策略1-处于弱势区域 rs1,202007262355
934,603696,安记食品,1,策略1-处于弱势区域 rs1,202007262355
936,603890,春秋电子,1,策略1-处于弱势区域 rs1,202007262355
939,002343,慈文传媒,1,策略1-处于弱势区域 rs1,202007262355
940,603595,东尼电子,1,策略1-处于弱势区域 rs1,202007262355
941,002635,安洁科技,1,策略1-处于弱势区域 rs1,202007262355
942,300051,三五互联,1,策略1-处于弱势区域 rs1,202007262355
943,000921,海信家电,1,策略1-处于弱势区域 rs1,202007262355
944,300328,宜安科技,1,策略1-处于弱势区域 rs1,202007262355
945,002079,苏州固锝,1,策略1-处于弱势区域 rs1,202007262355
946,603161,科华控股,1,策略1-处于弱势区域 rs1,202007262355
947,000613,大东海A,1,策略1-处于弱势区域 rs1,202007262355
949,002670,国盛金控,1,策略1-处于弱势区域 rs1,202007262355
950,603186,华正新材,1,策略1-处于弱势区域 rs1,202007262355
951,603598,引力传媒,1,策略1-处于弱势区域 rs1,202007262355
952,300035,中科电气,1,策略1-处于弱势区域 rs1,202007262355

954,600804,鹏博士,1,策略1-处于弱势区域 rs1,202007262355
955,300667,必创科技,1,策略1-处于弱势区域 rs1,202007262355
956,600695,绿庭投资,1,策略1-处于弱势区域 rs1,202007262355
957,002397,梦洁股份,1,策略1-处于弱势区域 rs1,202007262355
958,601881,中国银河,1,策略1-处于弱势区域 rs1,202007262355
959,300482,万孚生物,1,策略1-处于弱势区域 rs1,202007262355
960,300058,蓝色光标,1,策略1-处于弱势区域 rs1,202007262355
961,300459,金科文化,1,策略1-处于弱势区域 rs1,202007262355
962,603038,华立股份,1,策略1-处于弱势区域 rs1,202007262355
963,300223,北京君正,1,策略1-处于弱势区域 rs1,202007262355
964,300463,迈克生物,1,策略1-处于弱势区域 rs1,202007262355
965,300626,华瑞股份,1,策略1-处于弱势区域 rs1,202007262355
966,300160,秀强股份,1,策略1-处于弱势区域 rs1,202007262355
969,300628,亿联网络,1,策略1-处于弱势区域 rs1,202007262355
970,300063,天龙集团,1,策略1-处于弱势区域 rs1,202007262355
972,002169,智光电气,1,策略1-处于弱势区域 rs1,202007262355
973,600884,杉杉股份,1,策略1-处于弱势区域 rs1,202007262355
974,002103,广博股份,1,策略1-处于弱势区域 rs1,202007262355
975,300632,光莆股份,1,策略1-处于弱势区域 rs1,202007262355
976,600198,大唐电信,1,策略1-处于弱势区域 rs1,202007262355
977,002127,南极电商,1,策略1-处于弱势区域 rs1,202007262355
978,300724,捷佳伟创,1,策略1-处于弱势区域 rs1,202007262355
979,002876,三利谱,1,策略1-处于弱势区域 rs1,202007262355
980,603825,华扬联众,1,策略1-处于弱势区域 rs1,202007262355
981,600291,西水股份,1,策略1-处于弱势区域 rs1,202007262355
983,600216,浙江医药,1,策略1-处于弱势区域 rs1,202007262355
986,603920,世运电路,1,策略1-处于弱势区域 rs1,202007262355
987,300476,胜宏科技,1,策略1-处于弱势区域 rs1,202007262355
989,600511,国药股份,1,策略1-处于弱势区域 rs1,202007262355
990,002212,南洋股份,1,策略1-处于弱势区域 rs1,202007262355
991,000158,常山北明,1,策略1-处于弱势区域 rs1,202007262355
992,600563,法拉电子,1,策略1-处于弱势区域 rs1,202007262355
993,300406,九强生物,1,策略1-处于弱势区域 rs1,202007262355
994,002301,齐心集团,1,策略1-处于弱势区域 rs1,202007262355
996,300316,晶盛机电,1,策略1-处于弱势区域 rs1,202007262355
997,300738,奥飞数据,1,策略1-处于弱势区域 rs1,202007262355
998,002928,华夏航空,1,策略1-处于弱势区域 rs1,202007262355

1000,002273,水晶光电,1,策略1-处于弱势区域 rs1,202007262355

1002,600318,新力金融,1,策略1-处于弱势区域 rs1,202007262355
1003,600459,贵研铂业,1,策略1-处于弱势区域 rs1,202007262355
1004,300450,先导智能,1,策略1-处于弱势区域 rs1,202007262355
1005,603826,坤彩科技,1,策略1-处于弱势区域 rs1,202007262355
1007,300633,开立医疗,1,策略1-处于弱势区域 rs1,202007262355
1008,002827,高争民爆,1,策略1-处于弱势区域 rs1,202007262355
1009,002368,太极股份,1,策略1-处于弱势区域 rs1,202007262355
1010,300603,立昂技术,1,策略1-处于弱势区域 rs1,202007262355
1012,002613,北玻股份,1,策略1-处于弱势区域 rs1,202007262355
1013,603721,中广天择,1,策略1-处于弱势区域 rs1,202007262355
1014,300595,欧普康视,1,策略1-处于弱势区域 rs1,202007262355
1016,300242,佳云科技,1,策略1-处于弱势区域 rs1,202007262355
1017,300607,拓斯达,1,策略1-处于弱势区域 rs1,202007262355
1018,300749,顶固集创,1,策略1-处于弱势区域 rs1,202007262355
1019,600195,中牧股份,1,策略1-处于弱势区域 rs1,202007262355
1024,300640,德艺文创,1,策略1-处于弱势区域 rs1,202007262355
1025,300709,精研科技,1,策略1-处于弱势区域 rs1,202007262355

1034,600517,国网英大,1,策略1-处于弱势区域 rs1,202007262355
1036,600838,上海九百,1,策略1-处于弱势区域 rs1,202007262355
1038,300429,强力新材,1,策略1-处于弱势区域 rs1,202007262355
1039,002384,东山精密,1,策略1-处于弱势区域 rs1,202007262355
1043,300538,同益股份,1,策略1-处于弱势区域 rs1,202007262355
1045,600867,通化东宝,1,策略1-处于弱势区域 rs1,202007262355
1046,603533,掌阅科技,1,策略1-处于弱势区域 rs1,202007262355
1047,002581,未名医药,1,策略1-处于弱势区域 rs1,202007262355
1048,002938,鹏鼎控股,1,策略1-处于弱势区域 rs1,202007262355
1049,002213,特 尔 佳,1,策略1-处于弱势区域 rs1,202007262355
1051,002074,国轩高科,1,策略1-处于弱势区域 rs1,202007262355
1052,300073,当升科技,1,策略1-处于弱势区域 rs1,202007262355
1053,300303,聚飞光电,1,策略1-处于弱势区域 rs1,202007262355
1054,300200,高盟新材,1,策略1-处于弱势区域 rs1,202007262355
1055,002616,长青集团,1,策略1-处于弱势区域 rs1,202007262355
1056,300273,和佳医疗,1,策略1-处于弱势区域 rs1,202007262355
1057,600480,凌云股份,1,策略1-处于弱势区域 rs1,202007262355
1059,603583,捷昌驱动,1,策略1-处于弱势区域 rs1,202007262355

1069,603912,佳力图,1,策略1-处于弱势区域 rs1,202007262355
1073,002329,皇氏集团,1,策略1-处于弱势区域 rs1,202007262355
1074,603811,诚意药业,1,策略1-处于弱势区域 rs1,202007262355
1078,300346,南大光电,1,策略1-处于弱势区域 rs1,202007262355
1083,002400,省广集团,1,策略1-处于弱势区域 rs1,202007262355
1084,600645,中源协和,1,策略1-处于弱势区域 rs1,202007262355
1085,603856,东宏股份,1,策略1-处于弱势区域 rs1,202007262355
1087,603030,全筑股份,1,策略1-处于弱势区域 rs1,202007262355
1090,002624,完美世界,1,策略1-处于弱势区域 rs1,202007262355
1091,002425,凯撒文化,1,策略1-处于弱势区域 rs1,202007262355

