,code,name,cl,cljg,qz,files,gxsj
4019,002508,老板电器,策略5,趋同折点买前,7,bsq7,202008051532
4070,002221,东华能源,策略5,趋同折点买前,7,bsq7,202008051532
4102,300582,英飞特,策略5,趋同折点买前,7,bsq7,202008051532
4117,300123,亚光科技,策略5,趋同折点买前,7,bsq7,202008051532
4126,603179,新泉股份,策略5,趋同折点买前,7,bsq7,202008051532
4135,002597,金禾实业,策略5,趋同折点买前,7,bsq7,202008051532
4149,600103,青山纸业,策略5,趋同折点买前,7,bsq7,202008051532
4177,600405,动力源,策略5,趋同折点买前,7,bsq7,202008051532
4232,601188,龙江交通,策略5,趋同折点买前,7,bsq7,202008051532
4261,300651,金陵体育,策略5,趋同折点买前,7,bsq7,202008051532
4268,300540,深冷股份,策略5,趋同折点买前,7,bsq7,202008051532
4418,603396,金辰股份,策略5,趋同折点买前,7,bsq7,202008051532
4424,300015,爱尔眼科,策略5,趋同折点买前,7,bsq7,202008051532
4495,000429,粤高速Ａ,策略5,趋同折点买前,7,bsq7,202008051532
4499,002742,三圣股份,策略5,趋同折点买前,7,bsq7,202008051532
4552,600235,民丰特纸,策略5,趋同折点买前,7,bsq7,202008051532
4564,300080,易成新能,策略5,趋同折点买前,7,bsq7,202008051532
4585,002672,东江环保,策略5,趋同折点买前,7,bsq7,202008051532
4603,600236,桂冠电力,策略5,趋同折点买前,7,bsq7,202008051532
4690,000718,苏宁环球,策略5,趋同折点买前,7,bsq7,202008051532
4743,600398,海澜之家,策略5,趋同折点买前,7,bsq7,202008051532
4777,600105,永鼎股份,策略5,趋同折点买前,7,bsq7,202008051532
4780,002641,永高股份,策略5,趋同折点买前,7,bsq7,202008051532
4797,000488,晨鸣纸业,策略5,趋同折点买前,7,bsq7,202008051532
4819,603260,合盛硅业,策略5,趋同折点买前,7,bsq7,202008051532
4862,002360,同德化工,策略5,趋同折点买前,7,bsq7,202008051532
4877,600011,华能国际,策略5,趋同折点买前,7,bsq7,202008051532
4890,002800,天顺股份,策略5,趋同折点买前,7,bsq7,202008051532
4897,000629,攀钢钒钛,策略5,趋同折点买前,7,bsq7,202008051532
4910,600006,东风汽车,策略5,趋同折点买前,7,bsq7,202008051532
4920,600395,盘江股份,策略5,趋同折点买前,7,bsq7,202008051532
4935,600169,太原重工,策略5,趋同折点买前,7,bsq7,202008051532
4980,300592,华凯创意,策略5,趋同折点买前,7,bsq7,202008051532
4995,000786,北新建材,策略5,趋同折点买前,7,bsq7,202008051532
5100,002918,蒙娜丽莎,策略5,趋同折点买前,7,bsq7,202008051532
5103,002715,登云股份,策略5,趋同折点买前,7,bsq7,202008051532
5156,300463,迈克生物,策略5,趋同折点买前,7,bsq7,202008051532
5172,600679,上海凤凰,策略5,趋同折点买前,7,bsq7,202008051532
5216,603477,振静股份,策略5,趋同折点买前,7,bsq7,202008051532
5227,300601,康泰生物,策略5,趋同折点买前,7,bsq7,202008051532
5297,002488,金固股份,策略5,趋同折点买前,7,bsq7,202008051532
5320,002124,天邦股份,策略5,趋同折点买前,7,bsq7,202008051532
5326,600260,凯乐科技,策略5,趋同折点买前,7,bsq7,202008051532
5352,002749,国光股份,策略5,趋同折点买前,7,bsq7,202008051532
5396,002607,中公教育,策略5,趋同折点买前,7,bsq7,202008051532
5427,600650,锦江投资,策略5,趋同折点买前,7,bsq7,202008051532
5437,002105,信隆健康,策略5,趋同折点买前,7,bsq7,202008051532
5455,002438,江苏神通,策略5,趋同折点买前,7,bsq7,202008051532
5464,002378,章源钨业,策略5,趋同折点买前,7,bsq7,202008051532
5538,601890,亚星锚链,策略5,趋同折点买前,7,bsq7,202008051532
5543,002109,兴化股份,策略5,趋同折点买前,7,bsq7,202008051532
5578,603039,泛微网络,策略5,趋同折点买前,7,bsq7,202008051532
5584,002549,凯美特气,策略5,趋同折点买前,7,bsq7,202008051532
5619,002286,保龄宝,策略5,趋同折点买前,7,bsq7,202008051532
5640,000616,海航投资,策略5,趋同折点买前,7,bsq7,202008051532
5670,603658,安图生物,策略5,趋同折点买前,7,bsq7,202008051532
5678,300717,华信新材,策略5,趋同折点买前,7,bsq7,202008051532
5689,600765,中航重机,策略5,趋同折点买前,7,bsq7,202008051532
5698,002204,大连重工,策略5,趋同折点买前,7,bsq7,202008051532
5703,002307,北新路桥,策略5,趋同折点买前,7,bsq7,202008051532
5721,603515,欧普照明,策略5,趋同折点买前,7,bsq7,202008051532
5724,600328,中盐化工,策略5,趋同折点买前,7,bsq7,202008051532
5730,300737,科顺股份,策略5,趋同折点买前,7,bsq7,202008051532
5745,002064,华峰氨纶,策略5,趋同折点买前,7,bsq7,202008051532
5825,300325,德威新材,策略5,趋同折点买前,7,bsq7,202008051532
5831,600729,重庆百货,策略5,趋同折点买前,7,bsq7,202008051532
5891,002027,分众传媒,策略5,趋同折点买前,7,bsq7,202008051532
5897,002927,泰永长征,策略5,趋同折点买前,7,bsq7,202008051532
5922,603032,德新交运,策略5,趋同折点买前,7,bsq7,202008051532
5928,002016,世荣兆业,策略5,趋同折点买前,7,bsq7,202008051532
5932,603727,博迈科,策略5,趋同折点买前,7,bsq7,202008051532
5960,002690,美亚光电,策略5,趋同折点买前,7,bsq7,202008051532
5980,300455,康拓红外,策略5,趋同折点买前,7,bsq7,202008051532
5985,002237,恒邦股份,策略5,趋同折点买前,7,bsq7,202008051532
6058,002610,爱康科技,策略5,趋同折点买前,7,bsq7,202008051532
6088,603799,华友钴业,策略5,趋同折点买前,7,bsq7,202008051532
