,code,name,cl,cljg,qz,files,gxsj
1470,002250,联化科技,策略1,处于弱势区域,1,rs,202008200133
1475,601958,金钼股份,策略1,处于弱势区域,1,rs,202008200133
1476,002029,七 匹 狼,策略1,处于弱势区域,1,rs,202008200133
1477,603881,数据港,策略1,处于弱势区域,1,rs,202008200133
1482,601218,吉鑫科技,策略1,处于弱势区域,1,rs,202008200133
1484,600800,天津磁卡,策略1,处于弱势区域,1,rs,202008200133
1485,300072,三聚环保,策略1,处于弱势区域,1,rs,202008200133
1493,002092,中泰化学,策略1,处于弱势区域,1,rs,202008200133
1495,600630,龙头股份,策略1,处于弱势区域,1,rs,202008200133
1496,600611,大众交通,策略1,处于弱势区域,1,rs,202008200133
1497,600718,东软集团,策略1,处于弱势区域,1,rs,202008200133
1498,002562,兄弟科技,策略1,处于弱势区域,1,rs,202008200133
1501,603517,绝味食品,策略1,处于弱势区域,1,rs,202008200133
1504,600551,时代出版,策略1,处于弱势区域,1,rs,202008200133
1505,603567,珍宝岛,策略1,处于弱势区域,1,rs,202008200133
1506,002240,威华股份,策略1,处于弱势区域,1,rs,202008200133
1507,603727,博迈科,策略1,处于弱势区域,1,rs,202008200133
1509,002123,梦网集团,策略1,处于弱势区域,1,rs,202008200133
1513,002792,通宇通讯,策略1,处于弱势区域,1,rs,202008200133
1516,002605,姚记科技,策略1,处于弱势区域,1,rs,202008200133
1522,300584,海辰药业,策略1,处于弱势区域,1,rs,202008200133
1524,601808,中海油服,策略1,处于弱势区域,1,rs,202008200133
1532,000550,江铃汽车,策略1,处于弱势区域,1,rs,202008200133
1533,300571,平治信息,策略1,处于弱势区域,1,rs,202008200133
1534,300508,维宏股份,策略1,处于弱势区域,1,rs,202008200133
1541,600393,粤泰股份,策略1,处于弱势区域,1,rs,202008200133
1542,300626,华瑞股份,策略1,处于弱势区域,1,rs,202008200133
1543,603725,天安新材,策略1,处于弱势区域,1,rs,202008200133
1550,002937,兴瑞科技,策略1,处于弱势区域,1,rs,202008200133
1556,300717,华信新材,策略1,处于弱势区域,1,rs,202008200133
1561,002831,裕同科技,策略1,处于弱势区域,1,rs,202008200133
1569,300484,蓝海华腾,策略1,处于弱势区域,1,rs,202008200133
1571,002733,雄韬股份,策略1,处于弱势区域,1,rs,202008200133
1572,600329,中新药业,策略1,处于弱势区域,1,rs,202008200133
1577,603823,百合花,策略1,处于弱势区域,1,rs,202008200133
1582,600560,金自天正,策略1,处于弱势区域,1,rs,202008200133
1585,600369,西南证券,策略1,处于弱势区域,1,rs,202008200133
1587,603895,天永智能,策略1,处于弱势区域,1,rs,202008200133
1588,601900,南方传媒,策略1,处于弱势区域,1,rs,202008200133
1591,601162,天风证券,策略1,处于弱势区域,1,rs,202008200133
1592,300635,中达安,策略1,处于弱势区域,1,rs,202008200133
1593,600635,大众公用,策略1,处于弱势区域,1,rs,202008200133
1594,002553,南方轴承,策略1,处于弱势区域,1,rs,202008200133
1597,603699,纽威股份,策略1,处于弱势区域,1,rs,202008200133
1598,603506,南都物业,策略1,处于弱势区域,1,rs,202008200133
1601,300298,三诺生物,策略1,处于弱势区域,1,rs,202008200133
1610,600201,生物股份,策略1,处于弱势区域,1,rs,202008200133
1611,000034,神州数码,策略1,处于弱势区域,1,rs,202008200133
1613,000810,创维数字,策略1,处于弱势区域,1,rs,202008200133
1614,600807,济南高新,策略1,处于弱势区域,1,rs,202008200133
1618,000715,中兴商业,策略1,处于弱势区域,1,rs,202008200133
1623,603003,龙宇燃油,策略1,处于弱势区域,1,rs,202008200133
1626,002218,拓日新能,策略1,处于弱势区域,1,rs,202008200133
1628,002203,海亮股份,策略1,处于弱势区域,1,rs,202008200133
1631,002317,众生药业,策略1,处于弱势区域,1,rs,202008200133
1632,300174,元力股份,策略1,处于弱势区域,1,rs,202008200133
1636,002432,九安医疗,策略1,处于弱势区域,1,rs,202008200133
1637,300478,杭州高新,策略1,处于弱势区域,1,rs,202008200133
1640,603223,恒通股份,策略1,处于弱势区域,1,rs,202008200133
1641,600273,嘉化能源,策略1,处于弱势区域,1,rs,202008200133
1648,000651,格力电器,策略1,处于弱势区域,1,rs,202008200133
1649,002758,华通医药,策略1,处于弱势区域,1,rs,202008200133
1652,002486,嘉麟杰,策略1,处于弱势区域,1,rs,202008200133
1653,000612,焦作万方,策略1,处于弱势区域,1,rs,202008200133
1654,300134,大富科技,策略1,处于弱势区域,1,rs,202008200133
1655,600825,新华传媒,策略1,处于弱势区域,1,rs,202008200133
1656,002591,恒大高新,策略1,处于弱势区域,1,rs,202008200133
1659,002738,中矿资源,策略1,处于弱势区域,1,rs,202008200133
1665,000620,新华联,策略1,处于弱势区域,1,rs,202008200133
1666,600282,南钢股份,策略1,处于弱势区域,1,rs,202008200133
1670,603726,朗迪集团,策略1,处于弱势区域,1,rs,202008200133
1673,002602,世纪华通,策略1,处于弱势区域,1,rs,202008200133
1674,300499,高澜股份,策略1,处于弱势区域,1,rs,202008200133
1676,300295,三六五网,策略1,处于弱势区域,1,rs,202008200133
