,date,open,close,high,low,volume,amount,turnoverratio,code,ktype,gxrq,gxsj
248,2020-05-12 14:30,5.4,5.38,5.44,5.37,123729.0,{},37.1916,2498,30,2020-06-23,1505
249,2020-05-12 15:00,5.38,5.41,5.45,5.38,427273.0,{},128.4338,2498,30,2020-06-23,1505
250,2020-05-13 10:00,5.3,5.68,5.93,5.26,1470586.0,{},442.0427,2498,30,2020-06-23,1505
251,2020-05-13 10:30,5.67,5.63,5.69,5.56,390223.0,{},117.2969,2498,30,2020-06-23,1505
252,2020-05-13 11:00,5.63,5.56,5.64,5.56,138707.0,{},41.6939,2498,30,2020-06-23,1505
253,2020-05-13 11:30,5.56,5.62,5.62,5.53,117782.0,{},35.404,2498,30,2020-06-23,1505
254,2020-05-13 13:30,5.62,5.67,5.72,5.62,161777.0,{},48.6285,2498,30,2020-06-23,1505
255,2020-05-13 14:00,5.67,5.64,5.69,5.58,122511.0,{},36.8255,2498,30,2020-06-23,1505
256,2020-05-13 14:30,5.64,5.69,5.69,5.61,150519.0,{},45.2444,2498,30,2020-06-23,1505
257,2020-05-13 15:00,5.69,5.64,5.83,5.61,500582.0,{},150.4697,2498,30,2020-06-23,1505
258,2020-05-14 10:00,5.57,5.53,5.74,5.47,616258.0,{},185.2407,2498,30,2020-06-23,1505
259,2020-05-14 10:30,5.53,5.67,5.73,5.5,393672.0,{},118.3337,2498,30,2020-06-23,1505
260,2020-05-14 11:00,5.67,5.65,5.7,5.63,197463.0,{},59.3553,2498,30,2020-06-23,1505
261,2020-05-14 11:30,5.65,5.6,5.71,5.6,168287.0,{},50.5853,2498,30,2020-06-23,1505
262,2020-05-14 13:30,5.6,5.58,5.6,5.53,148734.0,{},44.7079,2498,30,2020-06-23,1505
263,2020-05-14 14:00,5.58,5.78,5.78,5.57,248844.0,{},74.7999,2498,30,2020-06-23,1505
264,2020-05-14 14:30,5.78,5.72,5.89,5.71,619990.0,{},186.3625,2498,30,2020-06-23,1505
265,2020-05-14 15:00,5.72,5.71,5.78,5.68,354529.0,{},106.5677,2498,30,2020-06-23,1505
266,2020-05-15 10:00,5.63,5.63,5.74,5.56,561069.0,{},168.6515,2498,30,2020-06-23,1505
267,2020-05-15 10:30,5.64,5.67,5.68,5.58,184284.0,{},55.3938,2498,30,2020-06-23,1505
268,2020-05-15 11:00,5.67,5.62,5.68,5.61,122265.0,{},36.7516,2498,30,2020-06-23,1505
269,2020-05-15 11:30,5.62,5.68,5.7,5.61,116054.0,{},34.8846,2498,30,2020-06-23,1505
270,2020-05-15 13:30,5.68,5.68,5.73,5.67,188907.0,{},56.7835,2498,30,2020-06-23,1505
271,2020-05-15 14:00,5.68,5.68,5.71,5.65,151993.0,{},45.6875,2498,30,2020-06-23,1505
272,2020-05-15 14:30,5.68,5.61,5.7,5.6,268475.0,{},80.7008,2498,30,2020-06-23,1505
273,2020-05-15 15:00,5.61,5.61,5.64,5.58,409577.0,{},123.1146,2498,30,2020-06-23,1505
274,2020-05-18 10:00,5.65,5.53,5.81,5.43,826403.0,{},248.4081,2498,30,2020-06-23,1505
275,2020-05-18 10:30,5.53,5.53,5.63,5.5,160865.0,{},48.3543,2498,30,2020-06-23,1505
276,2020-05-18 11:00,5.53,5.52,5.57,5.48,149067.0,{},44.808,2498,30,2020-06-23,1505
277,2020-05-18 11:30,5.52,5.57,5.57,5.46,147857.0,{},44.4443,2498,30,2020-06-23,1505
278,2020-05-18 13:30,5.62,5.76,5.94,5.62,785778.0,{},236.1966,2498,30,2020-06-23,1505
279,2020-05-18 14:00,5.76,5.82,5.82,5.73,197460.0,{},59.3544,2498,30,2020-06-23,1505
280,2020-05-18 14:30,5.82,5.75,5.9,5.75,274713.0,{},82.5758,2498,30,2020-06-23,1505
281,2020-05-18 15:00,5.75,5.77,5.79,5.66,344670.0,{},103.6042,2498,30,2020-06-23,1505
282,2020-05-19 10:00,5.82,5.77,5.9,5.71,685257.0,{},205.9811,2498,30,2020-06-23,1505
283,2020-05-19 10:30,5.78,6.19,6.28,5.73,853956.0,{},256.6902,2498,30,2020-06-23,1505
284,2020-05-19 11:00,6.19,6.12,6.22,6.06,511537.0,{},153.7627,2498,30,2020-06-23,1505
285,2020-05-19 11:30,6.12,6.35,6.35,6.11,582499.0,{},175.0931,2498,30,2020-06-23,1505
286,2020-05-19 13:30,6.35,6.35,6.35,6.35,90002.0,{},27.0537,2498,30,2020-06-23,1505
287,2020-05-19 14:00,6.35,6.35,6.35,6.35,23060.0,{},6.9316,2498,30,2020-06-23,1505
288,2020-05-19 14:30,6.35,6.35,6.35,6.35,8827.0,{},2.6533,2498,30,2020-06-23,1505
289,2020-05-19 15:00,6.35,6.35,6.35,6.35,20122.0,{},6.0485,2498,30,2020-06-23,1505
290,2020-05-20 10:00,6.6,6.73,6.87,6.5,1695280.0,{},509.5834,2498,30,2020-06-23,1505
291,2020-05-20 10:30,6.74,6.82,6.85,6.55,575902.0,{},173.1101,2498,30,2020-06-23,1505
292,2020-05-20 11:00,6.84,6.83,6.96,6.75,315450.0,{},94.821,2498,30,2020-06-23,1505
293,2020-05-20 11:30,6.83,6.77,6.86,6.72,167644.0,{},50.392,2498,30,2020-06-23,1505
294,2020-05-20 13:30,6.77,6.69,6.81,6.61,207921.0,{},62.4989,2498,30,2020-06-23,1505
295,2020-05-20 14:00,6.69,6.75,6.75,6.6,223292.0,{},67.1192,2498,30,2020-06-23,1505
296,2020-05-20 14:30,6.75,6.48,6.83,6.36,432457.0,{},129.992,2498,30,2020-06-23,1505
297,2020-05-20 15:00,6.49,6.33,6.59,6.06,836134.0,{},251.3331,2498,30,2020-06-23,1505
298,2020-05-21 10:00,6.34,6.18,6.49,6.11,1097642.0,{},329.9397,2498,30,2020-06-23,1505
299,2020-05-21 10:30,6.18,6.22,6.25,6.12,219311.0,{},65.9226,2498,30,2020-06-23,1505
300,2020-05-21 11:00,6.22,6.18,6.27,6.13,171954.0,{},51.6876,2498,30,2020-06-23,1505
301,2020-05-21 11:30,6.18,6.02,6.19,5.98,395265.0,{},118.8125,2498,30,2020-06-23,1505
302,2020-05-21 13:30,6.02,6.09,6.16,6.02,196969.0,{},59.2068,2498,30,2020-06-23,1505
303,2020-05-21 14:00,6.09,6.36,6.36,6.04,241547.0,{},72.6065,2498,30,2020-06-23,1505
304,2020-05-21 14:30,6.36,6.28,6.58,6.28,562824.0,{},169.179,2498,30,2020-06-23,1505
305,2020-05-21 15:00,6.28,6.24,6.36,6.22,284000.0,{},85.3674,2498,30,2020-06-23,1505
306,2020-05-22 10:00,6.07,6.23,6.34,6.0,628655.0,{},188.9671,2498,30,2020-06-23,1505
307,2020-05-22 10:30,6.23,6.13,6.25,6.11,153046.0,{},46.004,2498,30,2020-06-23,1505
308,2020-05-22 11:00,6.13,6.12,6.23,6.06,137496.0,{},41.3299,2498,30,2020-06-23,1505
309,2020-05-22 11:30,6.12,6.13,6.14,6.06,89470.0,{},26.8937,2498,30,2020-06-23,1505
310,2020-05-22 13:30,6.13,6.02,6.13,5.91,307920.0,{},92.5575,2498,30,2020-06-23,1505
311,2020-05-22 14:00,6.02,6.01,6.09,5.98,124079.0,{},37.2968,2498,30,2020-06-23,1505
312,2020-05-22 14:30,6.01,6.06,6.12,6.01,138318.0,{},41.5769,2498,30,2020-06-23,1505
313,2020-05-22 15:00,6.06,5.92,6.07,5.92,402115.0,{},120.8716,2498,30,2020-06-23,1505
314,2020-05-25 10:00,5.75,5.71,5.78,5.5,676669.0,{},203.3996,2498,30,2020-06-23,1505
315,2020-05-25 10:30,5.71,5.59,5.73,5.58,176961.0,{},53.1926,2498,30,2020-06-23,1505
316,2020-05-25 11:00,5.59,5.64,5.7,5.54,169556.0,{},50.9668,2498,30,2020-06-23,1505
317,2020-05-25 11:30,5.65,5.64,5.68,5.63,54872.0,{},16.4939,2498,30,2020-06-23,1505
318,2020-05-25 13:30,5.64,5.63,5.67,5.62,84487.0,{},25.3959,2498,30,2020-06-23,1505
319,2020-05-25 14:00,5.63,5.58,5.64,5.55,140866.0,{},42.3428,2498,30,2020-06-23,1505
320,2020-05-25 14:30,5.58,5.57,5.6,5.52,162302.0,{},48.7863,2498,30,2020-06-23,1505
321,2020-05-25 15:00,5.57,5.52,5.61,5.51,323451.0,{},97.226,2498,30,2020-06-23,1505
322,2020-05-26 10:00,5.59,5.63,5.66,5.5,479304.0,{},144.0738,2498,30,2020-06-23,1505
323,2020-05-26 10:30,5.63,5.63,5.64,5.57,161628.0,{},48.5837,2498,30,2020-06-23,1505
324,2020-05-26 11:00,5.63,5.7,5.74,5.62,276783.0,{},83.1981,2498,30,2020-06-23,1505
325,2020-05-26 11:30,5.7,5.72,5.73,5.68,97030.0,{},29.1662,2498,30,2020-06-23,1505
326,2020-05-26 13:30,5.72,5.68,5.73,5.65,103642.0,{},31.1537,2498,30,2020-06-23,1505
327,2020-05-26 14:00,5.68,5.66,5.68,5.63,113485.0,{},34.1124,2498,30,2020-06-23,1505
328,2020-05-26 14:30,5.66,5.68,5.69,5.63,147022.0,{},44.1933,2498,30,2020-06-23,1505
329,2020-05-26 15:00,5.68,5.72,5.74,5.66,315964.0,{},94.9755,2498,30,2020-06-23,1505
330,2020-05-27 10:00,5.68,5.89,6.05,5.62,956008.0,{},287.366,2498,30,2020-06-23,1505
331,2020-05-27 10:30,5.89,5.83,5.95,5.81,281097.0,{},84.4948,2498,30,2020-06-23,1505
332,2020-05-27 11:00,5.83,5.81,5.84,5.73,193223.0,{},58.0808,2498,30,2020-06-23,1505
333,2020-05-27 11:30,5.81,5.83,5.84,5.76,98687.0,{},29.6643,2498,30,2020-06-23,1505
334,2020-05-27 13:30,5.83,5.81,5.86,5.78,102760.0,{},30.8886,2498,30,2020-06-23,1505
335,2020-05-27 14:00,5.81,5.79,5.82,5.75,101174.0,{},30.4118,2498,30,2020-06-23,1505
336,2020-05-27 14:30,5.79,5.74,5.8,5.71,141534.0,{},42.5436,2498,30,2020-06-23,1505
337,2020-05-27 15:00,5.74,5.72,5.79,5.71,247500.0,{},74.3959,2498,30,2020-06-23,1505
338,2020-05-28 10:00,5.54,5.45,5.62,5.42,735131.0,{},220.9727,2498,30,2020-06-23,1505
339,2020-05-28 10:30,5.45,5.37,5.48,5.33,385367.0,{},115.8373,2498,30,2020-06-23,1505
340,2020-05-28 11:00,5.37,5.36,5.38,5.28,265706.0,{},79.8684,2498,30,2020-06-23,1505
341,2020-05-28 11:30,5.36,5.28,5.37,5.25,168001.0,{},50.4993,2498,30,2020-06-23,1505
342,2020-05-28 13:30,5.28,5.3,5.33,5.2,165997.0,{},49.897,2498,30,2020-06-23,1505
343,2020-05-28 14:00,5.3,5.25,5.36,5.24,98516.0,{},29.6129,2498,30,2020-06-23,1505
344,2020-05-28 14:30,5.25,5.3,5.34,5.25,124851.0,{},37.5289,2498,30,2020-06-23,1505
345,2020-05-28 15:00,5.3,5.26,5.33,5.26,269577.0,{},81.032,2498,30,2020-06-23,1505
346,2020-05-29 10:00,5.27,5.16,5.31,5.08,452717.0,{},136.082,2498,30,2020-06-23,1505
347,2020-05-29 10:30,5.16,5.16,5.19,5.13,170361.0,{},51.2087,2498,30,2020-06-23,1505
348,2020-05-29 11:00,5.16,5.21,5.24,5.12,204515.0,{},61.4751,2498,30,2020-06-23,1505
349,2020-05-29 11:30,5.21,5.17,5.21,5.14,70712.0,{},21.2553,2498,30,2020-06-23,1505
350,2020-05-29 13:30,5.17,5.11,5.17,5.1,120374.0,{},36.1832,2498,30,2020-06-23,1505
351,2020-05-29 14:00,5.11,5.12,5.19,5.09,122998.0,{},36.9719,2498,30,2020-06-23,1505
352,2020-05-29 14:30,5.12,5.15,5.15,5.1,125639.0,{},37.7658,2498,30,2020-06-23,1505
353,2020-05-29 15:00,5.15,5.09,5.15,5.07,324245.0,{},97.4646,2498,30,2020-06-23,1505
354,2020-06-01 10:00,5.14,5.19,5.23,5.03,458159.0,{},137.7178,2498,30,2020-06-23,1505
355,2020-06-01 10:30,5.19,5.28,5.29,5.17,289519.0,{},87.0264,2498,30,2020-06-23,1505
356,2020-06-01 11:00,5.28,5.34,5.37,5.27,267640.0,{},80.4498,2498,30,2020-06-23,1505
357,2020-06-01 11:30,5.34,5.33,5.34,5.27,127998.0,{},38.4749,2498,30,2020-06-23,1505
358,2020-06-01 13:30,5.33,5.33,5.36,5.32,111147.0,{},33.4096,2498,30,2020-06-23,1505
359,2020-06-01 14:00,5.34,5.43,5.44,5.32,227746.0,{},68.4581,2498,30,2020-06-23,1505
360,2020-06-01 14:30,5.43,5.39,5.44,5.37,149901.0,{},45.0587,2498,30,2020-06-23,1505
361,2020-06-01 15:00,5.39,5.37,5.4,5.35,196366.0,{},59.0256,2498,30,2020-06-23,1505
362,2020-06-02 10:00,5.42,5.38,5.51,5.31,557489.0,{},167.5754,2498,30,2020-06-23,1505
363,2020-06-02 10:30,5.38,5.35,5.44,5.33,168833.0,{},50.7494,2498,30,2020-06-23,1505
364,2020-06-02 11:00,5.35,5.31,5.41,5.3,151763.0,{},45.6184,2498,30,2020-06-23,1505
365,2020-06-02 11:30,5.31,5.29,5.33,5.23,182298.0,{},54.7969,2498,30,2020-06-23,1505
366,2020-06-02 13:30,5.29,5.27,5.31,5.24,133084.0,{},40.0037,2498,30,2020-06-23,1505
367,2020-06-02 14:00,5.27,5.28,5.29,5.25,128394.0,{},38.5939,2498,30,2020-06-23,1505
368,2020-06-02 14:30,5.28,5.26,5.3,5.25,117120.0,{},35.205,2498,30,2020-06-23,1505
369,2020-06-02 15:00,5.25,5.25,5.28,5.25,189096.0,{},56.8403,2498,30,2020-06-23,1505
370,2020-06-03 10:00,5.23,5.31,5.32,5.16,385503.0,{},115.8782,2498,30,2020-06-23,1505
371,2020-06-03 10:30,5.31,5.3,5.39,5.3,300276.0,{},90.2598,2498,30,2020-06-23,1505
372,2020-06-03 11:00,5.3,5.26,5.3,5.26,100348.0,{},30.1636,2498,30,2020-06-23,1505
373,2020-06-03 11:30,5.26,5.28,5.28,5.23,100209.0,{},30.1218,2498,30,2020-06-23,1505
374,2020-06-03 13:30,5.28,5.26,5.29,5.25,86177.0,{},25.9039,2498,30,2020-06-23,1505
375,2020-06-03 14:00,5.26,5.32,5.37,5.25,194824.0,{},58.5621,2498,30,2020-06-23,1505
376,2020-06-03 14:30,5.32,5.25,5.32,5.25,90943.0,{},27.3365,2498,30,2020-06-23,1505
377,2020-06-03 15:00,5.25,5.28,5.29,5.24,182797.0,{},54.9469,2498,30,2020-06-23,1505
378,2020-06-04 10:00,5.24,5.18,5.28,5.15,346270.0,{},104.0851,2498,30,2020-06-23,1505
379,2020-06-04 10:30,5.18,5.15,5.2,5.13,193518.0,{},58.1695,2498,30,2020-06-23,1505
380,2020-06-04 11:00,5.15,5.12,5.15,5.1,153961.0,{},46.2791,2498,30,2020-06-23,1505
381,2020-06-04 11:30,5.12,5.14,5.15,5.1,88119.0,{},26.4876,2498,30,2020-06-23,1505
382,2020-06-04 13:30,5.14,5.11,5.14,5.1,82845.0,{},24.9023,2498,30,2020-06-23,1505
383,2020-06-04 14:00,5.11,5.1,5.12,5.1,91827.0,{},27.6022,2498,30,2020-06-23,1505
384,2020-06-04 14:30,5.1,5.13,5.13,5.1,73360.0,{},22.0512,2498,30,2020-06-23,1505
385,2020-06-04 15:00,5.13,5.1,5.13,5.08,209508.0,{},62.9759,2498,30,2020-06-23,1505
386,2020-06-05 10:00,5.05,5.1,5.14,5.01,323879.0,{},97.3546,2498,30,2020-06-23,1505
387,2020-06-05 10:30,5.1,5.07,5.12,5.07,81015.0,{},24.3523,2498,30,2020-06-23,1505
388,2020-06-05 11:00,5.07,5.05,5.09,5.05,56465.0,{},16.9728,2498,30,2020-06-23,1505
389,2020-06-05 11:30,5.05,5.09,5.1,5.03,79533.0,{},23.9068,2498,30,2020-06-23,1505
390,2020-06-05 13:30,5.09,5.09,5.1,5.05,49398.0,{},14.8485,2498,30,2020-06-23,1505
391,2020-06-05 14:00,5.09,5.08,5.09,5.05,44622.0,{},13.4129,2498,30,2020-06-23,1505
392,2020-06-05 14:30,5.08,5.08,5.1,5.07,58018.0,{},17.4396,2498,30,2020-06-23,1505
393,2020-06-05 15:00,5.08,5.07,5.09,5.06,116569.0,{},35.0394,2498,30,2020-06-23,1505
394,2020-06-08 10:00,5.11,5.06,5.15,5.04,210885.0,{},63.3898,2498,30,2020-06-23,1505
395,2020-06-08 10:30,5.06,5.05,5.08,5.04,88458.0,{},26.5895,2498,30,2020-06-23,1505
396,2020-06-08 11:00,5.05,5.09,5.1,5.03,83907.0,{},25.2216,2498,30,2020-06-23,1505
397,2020-06-08 11:30,5.09,5.06,5.1,5.05,40219.0,{},12.0894,2498,30,2020-06-23,1505
398,2020-06-08 13:30,5.06,5.05,5.07,5.04,39121.0,{},11.7594,2498,30,2020-06-23,1505
399,2020-06-08 14:00,5.05,5.05,5.08,5.05,51806.0,{},15.5723,2498,30,2020-06-23,1505
400,2020-06-08 14:30,5.06,5.06,5.07,5.05,36568.0,{},10.992,2498,30,2020-06-23,1505
401,2020-06-08 15:00,5.06,5.04,5.06,5.04,100397.0,{},30.1783,2498,30,2020-06-23,1505
402,2020-06-09 10:00,5.06,5.04,5.08,5.03,123234.0,{},37.0428,2498,30,2020-06-23,1505
403,2020-06-09 10:30,5.04,5.01,5.05,5.01,94669.0,{},28.4565,2498,30,2020-06-23,1505
404,2020-06-09 11:00,5.01,4.98,5.02,4.97,161920.0,{},48.6715,2498,30,2020-06-23,1505
405,2020-06-09 11:30,4.98,4.95,4.99,4.93,145268.0,{},43.666,2498,30,2020-06-23,1505
406,2020-06-09 13:30,4.95,4.96,4.97,4.94,80203.0,{},24.1082,2498,30,2020-06-23,1505
407,2020-06-09 14:00,4.96,4.94,4.97,4.94,63257.0,{},19.0144,2498,30,2020-06-23,1505
408,2020-06-09 14:30,4.94,5.19,5.25,4.94,603097.0,{},181.2846,2498,30,2020-06-23,1505
409,2020-06-09 15:00,5.19,5.22,5.23,5.18,258035.0,{},77.5626,2498,30,2020-06-23,1505
410,2020-06-10 10:00,5.17,5.12,5.2,5.09,290675.0,{},87.3739,2498,30,2020-06-23,1505
411,2020-06-10 10:30,5.12,5.12,5.14,5.11,68857.0,{},20.6977,2498,30,2020-06-23,1505
412,2020-06-10 11:00,5.12,5.11,5.13,5.09,89213.0,{},26.8165,2498,30,2020-06-23,1505
413,2020-06-10 11:30,5.11,5.11,5.12,5.1,32252.0,{},9.6946,2498,30,2020-06-23,1505
414,2020-06-10 13:30,5.11,5.12,5.12,5.1,39584.0,{},11.8985,2498,30,2020-06-23,1505
415,2020-06-10 14:00,5.12,5.1,5.13,5.09,71532.0,{},21.5018,2498,30,2020-06-23,1505
416,2020-06-10 14:30,5.1,5.08,5.1,5.06,98707.0,{},29.6703,2498,30,2020-06-23,1505
417,2020-06-10 15:00,5.08,5.07,5.08,5.06,117525.0,{},35.3268,2498,30,2020-06-23,1505
418,2020-06-11 10:00,5.06,5.08,5.12,5.02,132771.0,{},39.9096,2498,30,2020-06-23,1505
419,2020-06-11 10:30,5.08,5.06,5.11,5.06,63103.0,{},18.9681,2498,30,2020-06-23,1505
420,2020-06-11 11:00,5.06,5.07,5.07,5.05,45231.0,{},13.596,2498,30,2020-06-23,1505
421,2020-06-11 11:30,5.06,5.09,5.1,5.06,46727.0,{},14.0456,2498,30,2020-06-23,1505
422,2020-06-11 13:30,5.09,5.04,5.09,5.04,77779.0,{},23.3796,2498,30,2020-06-23,1505
423,2020-06-11 14:00,5.04,5.04,5.06,5.04,54322.0,{},16.3286,2498,30,2020-06-23,1505
424,2020-06-11 14:30,5.04,5.04,5.05,5.0,125397.0,{},37.693,2498,30,2020-06-23,1505
425,2020-06-11 15:00,5.04,5.02,5.04,5.02,94117.0,{},28.2906,2498,30,2020-06-23,1505
426,2020-06-12 10:00,4.87,4.94,4.95,4.87,242834.0,{},72.9934,2498,30,2020-06-23,1505
427,2020-06-12 10:30,4.94,4.91,4.94,4.9,74173.0,{},22.2956,2498,30,2020-06-23,1505
428,2020-06-12 11:00,4.91,4.93,4.94,4.91,35845.0,{},10.7746,2498,30,2020-06-23,1505
429,2020-06-12 11:30,4.93,4.95,5.0,4.92,54964.0,{},16.5216,2498,30,2020-06-23,1505
430,2020-06-12 13:30,4.95,4.97,4.98,4.95,34944.0,{},10.5038,2498,30,2020-06-23,1505
431,2020-06-12 14:00,4.97,4.98,4.99,4.95,40872.0,{},12.2857,2498,30,2020-06-23,1505
432,2020-06-12 14:30,4.98,4.95,5.0,4.95,57551.0,{},17.2992,2498,30,2020-06-23,1505
433,2020-06-12 15:00,4.95,4.94,4.98,4.94,96687.0,{},29.0631,2498,30,2020-06-23,1505
434,2020-06-15 10:00,4.9,4.89,4.91,4.82,205049.0,{},61.6356,2498,30,2020-06-23,1505
435,2020-06-15 10:30,4.89,4.92,4.93,4.87,57917.0,{},17.4092,2498,30,2020-06-23,1505
436,2020-06-15 11:00,4.92,4.94,4.97,4.92,59647.0,{},17.9293,2498,30,2020-06-23,1505
437,2020-06-15 11:30,4.94,4.92,4.94,4.91,30977.0,{},9.3114,2498,30,2020-06-23,1505
438,2020-06-15 13:30,4.92,5.06,5.08,4.9,212295.0,{},63.8137,2498,30,2020-06-23,1505
439,2020-06-15 14:00,5.06,4.99,5.06,4.98,125625.0,{},37.7616,2498,30,2020-06-23,1505
440,2020-06-15 14:30,4.99,4.98,5.0,4.98,50046.0,{},15.0433,2498,30,2020-06-23,1505
441,2020-06-15 15:00,4.98,4.96,4.99,4.94,91213.0,{},27.4177,2498,30,2020-06-23,1505
442,2020-06-16 10:00,4.96,5.12,5.19,4.95,508305.0,{},152.7912,2498,30,2020-06-23,1505
443,2020-06-16 10:30,5.12,5.09,5.14,5.07,115424.0,{},34.6952,2498,30,2020-06-23,1505
444,2020-06-16 11:00,5.09,5.11,5.13,5.08,60006.0,{},18.0372,2498,30,2020-06-23,1505
445,2020-06-16 11:30,5.11,5.12,5.13,5.11,63249.0,{},19.012,2498,30,2020-06-23,1505
446,2020-06-16 13:30,5.12,5.11,5.14,5.1,65851.0,{},19.7941,2498,30,2020-06-23,1505
447,2020-06-16 14:00,5.11,5.11,5.13,5.1,47810.0,{},14.3712,2498,30,2020-06-23,1505
448,2020-06-16 14:30,5.11,5.11,5.12,5.09,54653.0,{},16.4281,2498,30,2020-06-23,1505
449,2020-06-16 15:00,5.11,5.11,5.11,5.08,112447.0,{},33.8004,2498,30,2020-06-23,1505
450,2020-06-17 10:00,5.07,5.02,5.09,5.02,251870.0,{},75.7095,2498,30,2020-06-23,1505
451,2020-06-17 10:30,5.02,5.0,5.04,4.98,163770.0,{},49.2275,2498,30,2020-06-23,1505
452,2020-06-17 11:00,5.0,5.01,5.02,4.98,76457.0,{},22.9822,2498,30,2020-06-23,1505
453,2020-06-17 11:30,5.01,5.04,5.04,4.99,52405.0,{},15.7524,2498,30,2020-06-23,1505
454,2020-06-17 13:30,5.04,5.0,5.05,5.0,38812.0,{},11.6665,2498,30,2020-06-23,1505
455,2020-06-17 14:00,5.0,5.01,5.02,5.0,35391.0,{},10.6382,2498,30,2020-06-23,1505
456,2020-06-17 14:30,5.01,5.04,5.04,5.01,41812.0,{},12.5682,2498,30,2020-06-23,1505
457,2020-06-17 15:00,5.04,5.04,5.04,5.01,86301.0,{},25.9412,2498,30,2020-06-23,1505
458,2020-06-18 10:00,5.0,5.04,5.08,4.96,165207.0,{},49.6595,2498,30,2020-06-23,1505
459,2020-06-18 10:30,5.04,5.05,5.07,5.04,82566.0,{},24.8185,2498,30,2020-06-23,1505
460,2020-06-18 11:00,5.05,5.03,5.06,5.03,49505.0,{},14.8807,2498,30,2020-06-23,1505
461,2020-06-18 11:30,5.03,5.04,5.04,5.03,28825.0,{},8.6645,2498,30,2020-06-23,1505
462,2020-06-18 13:30,5.04,5.02,5.04,5.02,28585.0,{},8.5924,2498,30,2020-06-23,1505
463,2020-06-18 14:00,5.02,5.07,5.08,5.01,121619.0,{},36.5574,2498,30,2020-06-23,1505
464,2020-06-18 14:30,5.07,5.11,5.18,5.07,326386.0,{},98.1082,2498,30,2020-06-23,1505
465,2020-06-18 15:00,5.11,5.12,5.12,5.09,165707.0,{},49.8098,2498,30,2020-06-23,1505
466,2020-06-19 10:00,5.12,5.09,5.16,5.06,192318.0,{},57.8088,2498,30,2020-06-23,1505
467,2020-06-19 10:30,5.09,5.07,5.1,5.07,110026.0,{},33.0727,2498,30,2020-06-23,1505
468,2020-06-19 11:00,5.07,5.07,5.08,5.05,104850.0,{},31.5168,2498,30,2020-06-23,1505
469,2020-06-19 11:30,5.07,5.07,5.09,5.07,32321.0,{},9.7154,2498,30,2020-06-23,1505
470,2020-06-19 13:30,5.07,5.1,5.1,5.06,45141.0,{},13.5689,2498,30,2020-06-23,1505
471,2020-06-19 14:00,5.1,5.09,5.1,5.07,52760.0,{},15.8591,2498,30,2020-06-23,1505
472,2020-06-19 14:30,5.1,5.08,5.1,5.07,44649.0,{},13.421,2498,30,2020-06-23,1505
473,2020-06-19 15:00,5.08,5.07,5.1,5.07,130763.0,{},39.306,2498,30,2020-06-23,1505
474,2020-06-22 10:00,5.07,5.04,5.09,5.04,135906.0,{},40.8519,2498,30,2020-06-23,1505
475,2020-06-22 10:30,5.05,5.02,5.05,5.02,105615.0,{},31.7468,2498,30,2020-06-23,1505
476,2020-06-22 11:00,5.02,5.03,5.04,5.01,85406.0,{},25.6721,2498,30,2020-06-23,1505
477,2020-06-22 11:30,5.03,5.04,5.04,5.02,29749.0,{},8.9422,2498,30,2020-06-23,1505
478,2020-06-22 13:30,5.04,5.07,5.08,5.04,53657.0,{},16.1287,2498,30,2020-06-23,1505
479,2020-06-22 14:00,5.07,5.03,5.08,5.02,50085.0,{},15.055,2498,30,2020-06-23,1505
480,2020-06-22 14:30,5.02,5.02,5.03,5.02,49758.0,{},14.9567,2498,30,2020-06-23,1505
481,2020-06-22 15:00,5.03,5.02,5.03,5.01,89040.0,{},26.7645,2498,30,2020-06-23,1505
482,2020-06-23 10:00,5.03,4.97,5.05,4.96,141332.0,{},42.4829,2498,30,2020-06-23,1505
483,2020-06-23 10:30,4.97,4.97,4.99,4.96,67515.0,{},20.2943,2498,30,2020-06-23,1505
484,2020-06-23 11:00,4.98,5.04,5.05,4.96,87985.0,{},26.4474,2498,30,2020-06-23,1505
485,2020-06-23 11:30,5.04,5.02,5.06,5.01,65431.0,{},19.6679,2498,30,2020-06-23,1505
486,2020-06-23 13:30,5.01,4.98,5.02,4.98,27554.0,{},8.2824,2498,30,2020-06-23,1505
487,2020-06-23 14:00,4.98,4.98,5.0,4.98,25165.0,{},7.5643,2498,30,2020-06-23,1505
488,2020-06-23 14:30,4.98,4.98,4.99,4.98,33944.0,{},10.2032,2498,30,2020-06-23,1505
489,2020-06-23 15:00,4.98,4.96,4.99,4.96,111617.0,{},33.5509,2498,30,2020-06-23,1505
