,code,name,cl,cljg,qz,files,gxsj
3013,002917,金奥博,策略5,趋同折点买前,6,bsq6,202008051532
3035,002441,众业达,策略5,趋同折点买前,6,bsq6,202008051532
3040,600809,山西汾酒,策略5,趋同折点买前,6,bsq6,202008051532
3055,600129,太极集团,策略5,趋同折点买前,6,bsq6,202008051532
3059,000692,惠天热电,策略5,趋同折点买前,6,bsq6,202008051532
3061,002717,岭南股份,策略5,趋同折点买前,6,bsq6,202008051532
3069,601801,皖新传媒,策略5,趋同折点买前,6,bsq6,202008051532
3128,601949,中国出版,策略5,趋同折点买前,6,bsq6,202008051532
3134,000912,泸天化,策略5,趋同折点买前,6,bsq6,202008051532
3157,000830,鲁西化工,策略5,趋同折点买前,6,bsq6,202008051532
3162,002112,三变科技,策略5,趋同折点买前,6,bsq6,202008051532
3193,000599,青岛双星,策略5,趋同折点买前,6,bsq6,202008051532
3209,603567,珍宝岛,策略5,趋同折点买前,6,bsq6,202008051532
3221,600803,新奥股份,策略5,趋同折点买前,6,bsq6,202008051532
3225,600058,五矿发展,策略5,趋同折点买前,6,bsq6,202008051532
3228,600452,涪陵电力,策略5,趋同折点买前,6,bsq6,202008051532
3319,603015,弘讯科技,策略5,趋同折点买前,6,bsq6,202008051532
3325,600965,福成股份,策略5,趋同折点买前,6,bsq6,202008051532
3328,000858,五 粮 液,策略5,趋同折点买前,6,bsq6,202008051532
3340,603585,苏利股份,策略5,趋同折点买前,6,bsq6,202008051532
3352,002029,七 匹 狼,策略5,趋同折点买前,6,bsq6,202008051532
3366,000623,吉林敖东,策略5,趋同折点买前,6,bsq6,202008051532
3389,603917,合力科技,策略5,趋同折点买前,6,bsq6,202008051532
3410,601225,陕西煤业,策略5,趋同折点买前,6,bsq6,202008051532
3417,600795,国电电力,策略5,趋同折点买前,6,bsq6,202008051532
3447,002759,天际股份,策略5,趋同折点买前,6,bsq6,202008051532
3466,600575,淮河能源,策略5,趋同折点买前,6,bsq6,202008051532
3469,002630,华西能源,策略5,趋同折点买前,6,bsq6,202008051532
3500,000014,沙河股份,策略5,趋同折点买前,6,bsq6,202008051532
3504,603320,迪贝电气,策略5,趋同折点买前,6,bsq6,202008051532
