,code,name,cl,cljg,qz,files,gxsj
890,000066,中国长城,策略3,主升浪一型,1,zs,202008051532
893,603737,三棵树,策略3,主升浪一型,2,zs,202008051532
896,000021,深科技,策略3,主升浪一型,2,zs,202008051532
901,603871,嘉友国际,策略3,主升浪一型,2,zs,202008051532
904,300561,汇金科技,策略3,主升浪一型,1,zs,202008051532
906,002768,国恩股份,策略3,主升浪一型,1,zs,202008051532
908,000782,美达股份,策略3,主升浪一型,2,zs,202008051532
911,000789,万年青,策略3,主升浪一型,2,zs,202008051532
912,600552,凯盛科技,策略3,主升浪一型,1,zs,202008051532
915,600986,科达股份,策略3,主升浪一型,1,zs,202008051532
917,300317,珈伟新能,策略3,主升浪一型,1,zs,202008051532
920,300701,森霸传感,策略3,主升浪一型,2,zs,202008051532
923,600766,园城黄金,策略3,主升浪一型,1,zs,202008051532
928,600367,红星发展,策略3,主升浪一型,1,zs,202008051532
929,002919,名臣健康,策略3,主升浪一型,1,zs,202008051532
932,300542,新晨科技,策略3,主升浪一型,2,zs,202008051532
933,600362,江西铜业,策略3,主升浪一型,2,zs,202008051532
935,000622,恒立实业,策略3,主升浪一型,1,zs,202008051532
936,002172,澳洋健康,策略3,主升浪一型,1,zs,202008051532
940,002728,特一药业,策略3,主升浪一型,1,zs,202008051532
943,600267,海正药业,策略3,主升浪一型,2,zs,202008051532
946,300089,文化长城,策略3,主升浪一型,1,zs,202008051532
947,000058,深 赛 格,策略3,主升浪一型,1,zs,202008051532
950,002585,双星新材,策略3,主升浪一型,1,zs,202008051532
951,600586,金晶科技,策略3,主升浪一型,1,zs,202008051532
953,300043,星辉娱乐,策略3,主升浪一型,1,zs,202008051532
957,002693,双成药业,策略3,主升浪一型,2,zs,202008051532
960,600486,扬农化工,策略3,主升浪一型,2,zs,202008051532
962,300095,华伍股份,策略3,主升浪一型,2,zs,202008051532
965,000987,越秀金控,策略3,主升浪一型,2,zs,202008051532
967,002493,荣盛石化,策略3,主升浪一型,1,zs,202008051532
969,603666,亿嘉和,策略3,主升浪一型,1,zs,202008051532
971,600735,新华锦,策略3,主升浪一型,1,zs,202008051532
973,603416,信捷电气,策略3,主升浪一型,2,zs,202008051532
976,300298,三诺生物,策略3,主升浪一型,2,zs,202008051532
979,300481,濮阳惠成,策略3,主升浪一型,2,zs,202008051532
982,601799,星宇股份,策略3,主升浪一型,2,zs,202008051532
983,300111,向日葵,策略3,主升浪一型,2,zs,202008051532
988,300181,佐力药业,策略3,主升浪一型,1,zs,202008051532
990,300541,先进数通,策略3,主升浪一型,1,zs,202008051532
993,002184,海得控制,策略3,主升浪一型,2,zs,202008051532
997,300290,荣科科技,策略3,主升浪一型,2,zs,202008051532
998,300254,仟源医药,策略3,主升浪一型,1,zs,202008051532
1001,603321,梅轮电梯,策略3,主升浪一型,2,zs,202008051532
1004,002311,海大集团,策略3,主升浪一型,2,zs,202008051532
1006,002907,华森制药,策略3,主升浪一型,2,zs,202008051532
1009,600802,福建水泥,策略3,主升浪一型,1,zs,202008051532
1011,600449,宁夏建材,策略3,主升浪一型,2,zs,202008051532
1012,300452,山河药辅,策略3,主升浪一型,1,zs,202008051532
1016,300556,丝路视觉,策略3,主升浪一型,1,zs,202008051532
1018,300213,佳讯飞鸿,策略3,主升浪一型,2,zs,202008051532
1021,002571,德力股份,策略3,主升浪一型,1,zs,202008051532
1023,300570,太辰光,策略3,主升浪一型,1,zs,202008051532
1024,600056,中国医药,策略3,主升浪一型,1,zs,202008051532
1027,300029,天龙光电,策略3,主升浪一型,1,zs,202008051532
1030,603133,碳元科技,策略3,主升浪一型,1,zs,202008051532
1033,300723,一品红,策略3,主升浪一型,2,zs,202008051532
1035,000822,山东海化,策略3,主升浪一型,2,zs,202008051532
